Well name,Stage,Interval top MD [m],Interval Base MD [m],Break Down Pressure [Kpa],ISIP,Total fluid pumped [m^3],Prop in formation [tonne],Avg pressure [Kpa],Inject rate avg [m^3/min],Proppant type 1 Format: [ Local sand 50/140 ],Proppant type 2 [ Local sand 40/70 ],Proppant type 3 [ Local sand 40/70 ],# of Clusters,TVT Ranges
Stephen_E_D,50,"2,935.33","2,937.21","37,100","23,930",179.45,50,"54,269",3.5,Local Sand 50/140,Local Sand 40/70,,1,0.001
Stephen_E_D,51,"2,887.61","2,889.49","37,000","23,930",196.95,51.84,"54,295",3.55,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_D,52,"2,827.34","2,829.22","38,600","23,930",192.91,50,"54,650",3.67,Local Sand 50/140,Local Sand 40/70,,1,0.004
Stephen_E_D,53,"2,767.13","2,769.01","44,200","23,930",175.9,50,"54,218",3.53,Local Sand 50/140,Local Sand 40/70,,1,0.006
Stephen_E_D,54,"2,719.69","2,721.57","38,100","23,930",173.27,50,"54,040",3.55,Local Sand 50/140,Local Sand 40/70,,1,0.032
Stephen_E_D,55,"2,659.42","2,661.30","22,750","23,930",199.75,50.51,"54,332",3.4,Local Sand 50/140,Local Sand 40/70,,1,0.044
Stephen_E_E,1,"5,817.50","5,818.55","54,200","24,950",514.9,50,"52,750",3.7,Local Sand 50/140,Local Sand 40/70,,1,0.001
Stephen_E_E,2,"5,779.32","5,780.37","54,840","24,950",462.6,50,"53,290",4,Local Sand 50/140,Local Sand 40/70,,1,0
Stephen_E_E,3,"5,712.83","5,713.88","59,660","24,950",394.4,50,"53,980",3.9,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,4,"5,656.48","5,657.53","56,200","24,950",344.6,50,"54,100",4,Local Sand 50/140,Local Sand 40/70,,1,0.002
Stephen_E_E,5,"5,590.34","5,591.39","55,960","24,950",306.5,50,"53,480",4.2,Local Sand 50/140,Local Sand 40/70,,1,0.004
Stephen_E_E,6,"5,531.83","5,532.88","56,460","24,950",268.9,50,"53,030",4,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,7,"5,477.75","5,478.80","55,610","24,950",291.7,50,"53,310",3.9,Local Sand 50/140,Local Sand 40/70,,1,0.004
Stephen_E_E,8,"5,419.23","5,420.28","55,660","24,950",319.2,50,"53,540",3.8,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,9,"5,375.10","5,376.15","55,530","24,950",286.5,50,"51,180",3.6,Local Sand 50/140,Local Sand 40/70,,1,0.01
Stephen_E_E,10,"5,318.84","5,319.89","54,050","24,950",283.7,50,"53,360",3.9,Local Sand 50/140,Local Sand 40/70,,1,0.031
Stephen_E_E,11,"5,254.70","5,255.75","53,660","24,950",288.8,50,"53,230",4.1,Local Sand 50/140,Local Sand 40/70,,1,0.005
Stephen_E_E,12,"5,196.27","5,197.32","54,340","24,950",255.8,50,"53,070",4.2,Local Sand 50/140,Local Sand 40/70,,1,0.016
Stephen_E_E,13,"5,137.77","5,138.82","54,320","24,950",273.4,49.5,"52,890",4.6,Local Sand 50/140,Local Sand 40/70,,1,0.014
Stephen_E_E,14,"5,094.38","5,095.43","55,220","24,950",256.1,50,"51,900",4.5,Local Sand 50/140,Local Sand 40/70,,1,0
Stephen_E_E,15,"5,036.19","5,037.24","56,030","24,950",257.1,50,"51,780",4.5,Local Sand 50/140,Local Sand 40/70,,1,0.006
Stephen_E_E,16,"4,980.51","4,981.56","55,140","24,950",257.9,50,"52,300",4.9,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,17,"4,922.37","4,923.42","54,060","24,950",284,50,"51,970",4.8,Local Sand 50/140,Local Sand 40/70,,1,0.002
Stephen_E_E,18,"4,868.25","4,869.30","54,850","24,950",241.7,50,"51,990",4.8,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,19,"4,809.75","4,810.80","54,940","24,950",239.9,50,"52,100",4.4,Local Sand 50/140,Local Sand 40/70,,1,0.039
Stephen_E_E,20,"4,753.49","4,754.54","54,870","24,950",255.2,50,"50,980",5.2,Local Sand 50/140,Local Sand 40/70,,1,0.122
Stephen_E_E,21,"4,699.40","4,700.45","53,800","24,950",227.7,50,"50,010",5.2,Local Sand 50/140,Local Sand 40/70,,1,0.063
Stephen_E_E,22,"4,643.03","4,644.08","53,430","24,950",187.3,25.5,"49,800",5.2,Local Sand 50/140,Local Sand 40/70,,1,0.018
Stephen_E_E,23,"4,588.86","4,589.91","54,390","24,950",239.3,50,"50,140",5,Local Sand 50/140,Local Sand 40/70,,1,0.007
Stephen_E_E,24,"4,530.37","4,531.42","56,350","24,950",240.9,50,"51,960",4.6,Local Sand 50/140,Local Sand 40/70,,1,0.064
Stephen_E_E,25,"4,472.35","4,473.40","54,270","24,950",269.7,50.72,"50,730",5.1,Local Sand 50/140,Local Sand 40/70,,1,0
Stephen_E_E,26,"4,412.71","4,414.59","44,000","24,950",314.32,50,"54,304",2.72,Local Sand 50/140,Local Sand 40/70,,1,0.049
Stephen_E_E,27,"4,358.05","4,359.93","43,500","24,950",315.29,40.48,"54,660",2.53,Local Sand 50/140,Local Sand 40/70,,1,0.059
Stephen_E_E,28,"4,307.65","4,309.53","46,200","24,950",450.83,55,"54,346",2.65,Local Sand 50/140,Local Sand 40/70,,1,0.037
Stephen_E_E,29,"4,252.82","4,254.70","45,050","24,950",306.38,55,"54,741",2.48,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,30,"4,185.84","4,187.72","41,800","24,950",226.6,50,"54,389",2.65,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,31,"4,135.58","4,137.46","42,930","24,950",256.96,50,"52,334",2.54,Local Sand 50/140,Local Sand 40/70,,1,0.01
Stephen_E_E,32,"4,080.99","4,082.87",0,"24,950",319.6,50,"54,045",2.38,Local Sand 50/140,Local Sand 40/70,,1,0.015
Stephen_E_E,33,"4,026.17","4,028.05",0,"24,950",270.1,50,"53,902",2.35,Local Sand 50/140,Local Sand 40/70,,1,0.008
Stephen_E_E,34,"3,974.26","3,976.14","38,330","24,950",388,50,"54,366",2.44,Local Sand 50/140,Local Sand 40/70,,1,0.013
Stephen_E_E,35,"3,910.13","3,912.01","43,000","24,950",230.17,50,"54,574",2.62,Local Sand 50/140,Local Sand 40/70,,1,0.018
Stephen_E_E,36,"3,859.72","3,861.60","36,200","24,950",261.31,50.9,"54,115",2.37,Local Sand 50/140,Local Sand 40/70,,1,0.005
Stephen_E_E,37,"3,807.10","3,808.98","42,720","24,950",231.29,50,"54,442",2.39,Local Sand 50/140,Local Sand 40/70,,1,0.001
Stephen_E_E,38,"3,742.31","3,744.19","41,010","24,950",258.45,50,"53,946",2.44,Local Sand 50/140,Local Sand 40/70,,1,0.001
Stephen_E_E,39,"3,691.84","3,693.72","38,000","24,950",164.14,28,"46,873",1.8,Local Sand 50/140,Local Sand 40/70,,1,0.004
Stephen_E_E,40,"3,631.83","3,633.71","31,600","24,950",388.72,50.85,"52,434",2.52,Local Sand 50/140,Local Sand 40/70,,1,0.019
Stephen_E_E,41,"3,579.29","3,581.17","41,230","24,950",323.38,50,"53,210",2.35,Local Sand 50/140,Local Sand 40/70,,1,0.025
Stephen_E_E,42,"3,512.41","3,514.29","43,220","24,950",353.6,50,"52,358",2.53,Local Sand 50/140,Local Sand 40/70,,1,0.008
Stephen_E_E,43,"3,459.87","3,461.75","39,000","24,950",228.78,50,"54,455",2.49,Local Sand 50/140,Local Sand 40/70,,1,0.004
Stephen_E_E,44,"3,405.12","3,407.00","39,100","24,950",273.55,50,"54,360",2.96,Local Sand 50/140,Local Sand 40/70,,1,0.001
Stephen_E_E,45,"3,350.34","3,352.22","36,400","24,950",234.58,50,"54,671",2.91,Local Sand 50/140,Local Sand 40/70,,1,0.003
Stephen_E_E,46,"3,298.49","3,300.37","48,600","24,950",223.8,50,"54,661",3.12,Local Sand 50/140,Local Sand 40/70,,1,0.024
Stephen_E_E,47,"3,243.71","3,245.59","48,000","24,950",262.38,50,"53,953",2.85,Local Sand 50/140,Local Sand 40/70,,1,0.045
Stephen_E_E,48,"3,191.31","3,193.19","38,050","24,950",366.54,50,"53,481",2.68,Local Sand 50/140,Local Sand 40/70,,1,0.029
Stephen_E_E,49,"3,128.72","3,130.60","44,710","24,950",235.16,50,"53,733",2.65,Local Sand 50/140,Local Sand 40/70,,1,0.001
Stephen_E_E,50,"3,074.06","3,075.94","45,380","24,950",246.76,50,"52,722",3,Local Sand 50/140,Local Sand 40/70,,1,0.017
Stephen_E_E,51,"3,023.63","3,025.51","46,960","24,950",244.2,50,"53,440",2.8,Local Sand 50/140,Local Sand 40/70,,1,0.016
Stephen_E_E,52,"2,960.13","2,962.01","41,020","24,950",245.9,50,"52,230",2.6,Local Sand 50/140,Local Sand 40/70,,1,0.001
Stephen_E_E,53,"2,907.53","2,909.41","42,060","24,950",230.3,50,"54,120",3.2,Local Sand 50/140,Local Sand 40/70,,1,0.002
Stephen_E_E,54,"2,848.06","2,849.94","48,150","24,950",210,50,"54,420",3.2,Local Sand 50/140,Local Sand 40/70,,1,0.027
Stephen_E_E,55,"2,800.74","2,802.62","39,000","24,950",224.4,49.21,"54,240",3,Local Sand 50/140,Local Sand 40/70,,1,0.019
Melynna_E_G,1,"4,747.25","4,747.35",0,"22,700",0,0,0,0,Local Sand 40/70,Local Sand 50/140,,1,0.003
Melynna_E_G,2,"4,730.31","4,730.41","55,700","22,700",365.91,50,"51,338",5.32,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,3,"4,678.20","4,678.30","55,300","22,700",335.13,50,"51,890",5.46,Local Sand 40/70,Local Sand 50/140,,1,0.003
Melynna_E_G,4,"4,628.30","4,628.40","54,300","22,700",433.04,50,"49,807",4.34,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,5,"4,578.33","4,578.43","55,200","22,700",426.28,50,"46,465",4.66,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,6,"4,524.80","4,524.90","56,100","22,700",271.54,50,"48,162",5.08,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,7,"4,474.96","4,475.06","57,350","22,700",450.55,50,"48,851",4.05,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,8,"4,424.73","4,424.83","55,850","22,700",347.54,50,"50,096",4.17,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,9,"4,374.72","4,374.82","58,190","22,700",331.41,50,"47,831",3.12,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,10,"4,311.63","4,311.73","56,470","22,700",329.22,50,"48,447",3.71,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,11,"4,259.41","4,259.51","57,520","22,700",261.6,50,"50,198",4.8,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,12,"4,205.53","4,205.63","53,090","22,700",218.23,50,"51,722",5.5,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,13,"4,143.82","4,143.92","54,800","22,700",213.07,50,"53,172",5.23,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,14,"4,091.21","4,091.31","54,600","22,700",209.58,50,"51,737",5.4,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,15,"4,036.82","4,036.92","56,400","22,700",214.6,50,"47,065",5.26,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,16,"3,986.53","3,986.63","56,020","22,700",209.46,50,"50,227",5.29,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,17,"3,936.83","3,936.93","56,200","22,700",220.93,50,"47,319",5.22,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,18,"3,884.62","3,884.72","56,100","22,700",218.18,50,"47,960",5.14,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,19,"3,821.67","3,821.77","55,100","22,700",215.03,50,"49,949",5.49,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,20,"3,769.37","3,769.47","56,400","22,700",226.02,50,"49,712",5.66,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,21,"3,715.87","3,715.97","56,500","22,700",206.88,50,"48,636",5.67,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,22,"3,666.74","3,666.84","54,600","22,700",204.46,50,"48,091",5.59,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,23,"3,616.73","3,616.83","56,800","22,700",199.53,50,"47,577",5.54,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,24,"3,566.39","3,566.49","55,600","22,700",240.28,50,"48,625",5.7,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,25,"3,515.23","3,515.33","54,810","22,700",249.18,50,"47,943",5.47,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,26,"3,463.29","3,463.39","52,220","22,700",231.92,50,"48,133",5.6,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,27,"3,410.09","3,410.19","52,070","22,700",232.63,50,"48,955",5.79,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,28,"3,348.32","3,348.42","53,740","22,700",223.23,50,"48,298",5.69,Local Sand 40/70,Local Sand 50/140,,1,0.003
Melynna_E_G,29,"3,299.04","3,299.14","51,700","22,700",228.12,50,"52,184",5.59,Local Sand 40/70,Local Sand 50/140,,1,0.005
Melynna_E_G,30,"3,247.68","3,247.78","54,610","22,700",227.83,50,"49,244",5.86,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,31,"3,193.37","3,193.47","51,990","22,700",225.71,50,"50,975",5.84,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,32,"3,132.73","3,132.83","55,700","22,700",225.16,50,"49,351",5.91,Local Sand 40/70,Local Sand 50/140,,1,0.003
Melynna_E_G,33,"3,081.16","3,081.26","55,420","22,700",271.96,50,"43,489",5.65,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,34,"3,029.14","3,029.24","55,720","22,700",224.52,50,"45,868",5.83,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,35,"2,976.51","2,976.61","52,370","22,700",223.46,50,"47,679",5.89,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_G,36,"2,915.93","2,916.03","55,250","22,700",218.92,50,"47,091",5.71,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_G,37,"2,860.40","2,860.50","48,400","22,700",209.11,50,"44,943",5.71,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,38,"2,808.62","2,808.72","55,500","22,700",220.63,50,"46,406",5.78,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,39,"2,748.71","2,748.81","52,600","22,700",212.11,50,"46,487",5.87,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,40,"2,697.47","2,697.57","54,800","22,700",221.41,50,"46,646",5.96,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_G,41,"2,636.54","2,636.64","55,800","22,700",216.14,50.88,"45,542",5.92,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,1,"5,155.49","5,155.59",0,"22,090",2.6,0,"30,650",1.21,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,2,"5,138.61","5,138.71","81,830","22,090",419.88,50,"51,651",3.78,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,3,"5,084.70","5,084.80","55,690","22,090",327.55,50,"54,480",4.63,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,4,"5,030.06","5,030.16","57,600","22,090",395.41,50,"54,306",4.1,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,5,"4,975.54","4,975.64","57,260","22,090",325.75,50,"54,495",4.87,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,6,"4,921.43","4,921.53","52,830","22,090",271.6,50,"54,740",4.44,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,7,"4,869.15","4,869.25","54,000","22,090",265.69,50,"54,994",4.23,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,8,"4,814.83","4,814.93","54,600","22,090",239.49,50,"54,900",4.94,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,9,"4,763.47","4,763.57","50,500","22,090",256.25,50,"54,025",5.57,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,10,"4,707.24","4,707.34","56,000","22,090",264.24,50.07,"54,837",4.25,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,11,"4,652.67","4,652.77","54,200","22,090",292.7,50,"54,211",4.94,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,12,"4,600.45","4,600.55","56,100","22,090",254.53,50,"54,464",5.16,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,13,"4,548.56","4,548.66","54,800","22,090",242.95,50,"54,564",4.73,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,14,"4,498.53","4,498.63","54,300","22,090",278.41,50,"54,417",4.42,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,15,"4,444.37","4,444.47","55,500","22,090",256.09,50,"54,334",4.78,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,16,"4,390.03","4,390.13","54,100","22,090",256.57,50,"54,375",4.42,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,17,"4,339.05","4,339.15","55,100","22,090",270.79,50,"54,522",4.61,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,18,"4,286.52","4,286.62","57,600","22,090",260.86,50,"54,261",5.13,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,19,"4,236.48","4,236.58","57,410","22,090",259.46,50,"54,408",4.36,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,20,"4,182.59","4,182.69","55,800","22,090",238.83,50,"53,849",4.71,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,21,"4,119.63","4,119.73","56,660","22,090",253.01,50,"54,523",4.61,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,22,"4,070.00","4,070.10","56,960","22,090",219.15,50,"54,279",4.97,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,23,"4,019.35","4,019.45","57,860","22,090",234.96,50,"54,284",4.47,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,24,"3,969.35","3,969.45","56,610","22,090",243.98,50,"54,083",4.77,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,25,"3,918.90","3,919.00","55,980","22,090",255.2,50.01,"54,486",4.76,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,26,"3,848.41","3,848.51","52,320","22,090",290.62,50,"54,161",2.57,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,27,"3,799.44","3,799.54","48,300","22,090",272.91,50,"54,426",2.92,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,28,"3,737.70","3,737.80","41,490","22,090",225.64,50,"54,326",2.79,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,29,"3,689.00","3,689.10","46,270","22,090",216.94,50,"53,684",3.44,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,30,"3,638.35","3,638.45","44,160","22,090",201.51,50,"54,612",2.78,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,31,"3,589.38","3,589.48","45,200","22,090",201.75,50,"54,826",2.83,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,32,"3,526.71","3,526.81","47,000","22,090",200.17,50,"55,024",2.96,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,33,"3,475.88","3,475.98","38,680","22,090",217.93,50,"55,072",3.19,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,34,"3,423.36","3,423.46","30,260","22,090",199.2,50,"55,212",2.96,Local Sand 40/70,Local Sand 50/140,,1,0.003
Melynna_E_H,35,"3,363.70","3,363.80","40,560","22,090",201.92,49.93,"55,667",3.1,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,36,"3,313.08","3,313.18","32,350","22,090",212.22,50,"55,536",3.32,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,37,"3,251.68","3,251.78","44,590","22,090",203.65,50,"55,419",3.23,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,38,"3,197.10","3,197.20","39,100","22,090",188.68,50,"55,421",3.72,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,39,"3,146.65","3,146.75","56,260","22,090",187.86,50,"55,576",3.51,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,40,"3,084.76","3,084.86","39,240","22,090",189.2,50,"55,494",3.33,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,41,"3,036.42","3,036.52","40,650","22,090",186.98,50,"54,974",3.36,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,42,"2,971.20","2,971.30","40,790","22,090",213.18,50,"54,327",3.23,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,43,"2,922.63","2,922.73","41,070","22,090",183.38,50,"54,753",3.22,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,44,"2,871.98","2,872.08","39,380","22,090",191.49,50,"54,905",3.28,Local Sand 40/70,Local Sand 50/140,,1,0.002
Melynna_E_H,45,"2,819.45","2,819.55","38,320","22,090",181.94,50,"54,942",3.52,Local Sand 40/70,Local Sand 50/140,,1,0
Melynna_E_H,46,"2,754.75","2,754.85","38,820","22,090",182.38,50,"53,879",3.49,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,47,"2,695.14","2,695.24","42,000","22,090",200.48,50,"54,915",3.44,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_H,48,"2,632.95","2,633.05","43,180","22,090",324.13,51.16,"55,065",3.32,Local Sand 40/70,Local Sand 50/140,,1,0.001
Melynna_E_I,1,"5,483.43","5,483.53",0,"22,980",3.37,0,"55,500",0.32,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,2,"5,466.68","5,466.78","54,700","22,980",538.39,50,"52,895",3.62,Local Sand 40/70  ,Local Sand 50/140,,1,0.003
Melynna_E_I,3,"5,408.75","5,408.85","55,100","22,980",345.83,50,"52,468",5.03,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,4,"5,350.13","5,350.23","57,800","22,980",387.3,50,"53,964",4.56,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,5,"5,291.59","5,291.69","55,960","22,980",459.73,50,"51,512",4.65,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,6,"5,233.55","5,233.65","57,010","22,980",282.06,50,"54,639",4.54,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,7,"5,174.89","5,174.99","57,220","22,980",265.45,50,"54,835",4.73,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,8,"5,130.72","5,130.82","55,010","22,980",253.63,50,"54,953",4.7,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,9,"5,081.10","5,081.20","57,960","22,980",246.84,50,"54,479",4.53,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,10,"5,030.70","5,030.80","54,200","22,980",245.78,50,"54,297",4.69,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,11,"4,981.09","4,981.19","53,050","22,980",241.35,50,"55,022",4.42,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,12,"4,931.57","4,931.67","57,630","22,980",301.69,50,"54,192",4.8,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,13,"4,871.15","4,871.25","58,040","22,980",269.24,50,"54,628",4.64,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,14,"4,822.27","4,822.37","52,800","22,980",237.36,50,"54,879",4.99,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,15,"4,772.71","4,772.81","55,700","22,980",228.38,50,"54,576",4.74,Local Sand 40/70  ,Local Sand 50/140,,1,0.003
Melynna_E_I,16,"4,723.60","4,723.70","55,000","22,980",222.04,50,"54,353",5.28,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,17,"4,661.94","4,662.04","55,000","22,980",218.72,50,"54,879",5.12,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,18,"4,600.26","4,600.36","53,200","22,980",222.79,50,"54,486",5.16,Local Sand 40/70  ,Local Sand 50/140,,1,0.005
Melynna_E_I,19,"4,539.33","4,539.43","55,000","22,980",217.28,50,"53,423",5.82,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,20,"4,477.70","4,477.80","55,500","22,980",238.87,50,"54,086",5.88,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,21,"4,416.07","4,416.17","53,500","22,980",232.08,50,"53,880",5.46,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,22,"4,354.86","4,354.96","55,300","22,980",214.98,50,"53,859",5.59,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,23,"4,304.98","4,305.08","54,300","22,980",221.48,50,"53,650",5.42,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,24,"4,242.37","4,242.47","49,300","22,980",256.4,50,"53,712",4.9,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,25,"4,193.31","4,193.41","56,200","22,980",298.3,50.92,"53,511",4.71,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,26,"4,138.10","4,138.20","24,600","22,980",324.35,50,"54,903",3.5,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,27,"4,078.00","4,078.10","55,780","22,980",262.37,50,"54,752",3.18,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,28,"4,029.17","4,029.27","29,960","22,980",238.8,50,"54,945",3.16,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,29,"3,981.08","3,981.18","39,100","22,980",237.83,50,"54,807",2.83,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,30,"3,920.87","3,920.97","38,820","22,980",222.15,50,"54,995",2.8,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,31,"3,860.67","3,860.77","42,050","22,980",215.02,50,"55,010",3.12,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,32,"3,812.58","3,812.68","36,990","22,980",210.22,50,"54,999",2.93,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,33,"3,752.32","3,752.42","38,400","22,980",195.43,50,"54,796",2.98,Local Sand 40/70  ,Local Sand 50/140,,1,0.002
Melynna_E_I,34,"3,704.33","3,704.43","37,690","22,980",192.42,50,"54,947",2.85,Local Sand 40/70  ,Local Sand 50/140,,1,0
Melynna_E_I,35,"3,655.65","3,655.75","32,360","22,980",188.31,50,"54,866",3.16,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,36,"3,595.46","3,595.56","32,320","22,980",210.69,50,"51,593",2.81,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
Melynna_E_I,37,"3,547.35","3,547.45","27,580","22,980",197.36,50,"54,274",3.03,Local Sand 40/70  ,Local Sand 50/140,,1,0.001
